FF times,LED times
"(2.0666666666666664, 0)","(2.0666666666666664, 1)"
"(2.0833333333333335, 0)","(2.0833333333333335, 1)"
"(2.1, 0)","(2.1, 1)"
"(2.1166666666666667, 0)","(2.1166666666666667, 1)"
"(2.1333333333333333, 0)","(2.1333333333333333, 1)"
"(2.15, 0)","(2.15, 1)"
"(2.1666666666666665, 0)","(2.1666666666666665, 1)"
"(2.183333333333333, 0)","(2.183333333333333, 1)"
"(2.2, 0)","(2.2, 1)"
"(2.216666666666667, 0)","(2.216666666666667, 1)"
"(2.2333333333333334, 0)","(2.2333333333333334, 1)"
"(2.25, 0)","(2.25, 1)"
"(2.2666666666666666, 0)","(2.2666666666666666, 1)"
"(2.283333333333333, 0)","(2.283333333333333, 1)"
"(2.3, 0)","(2.3, 1)"
"(2.3166666666666664, 0)","(2.3166666666666664, 1)"
"(2.3333333333333335, 0)","(2.3333333333333335, 1)"
"(2.35, 0)","(2.35, 1)"
"(2.3666666666666667, 0)","(2.3666666666666667, 1)"
"(2.3833333333333333, 0)","(2.3833333333333333, 1)"
"(2.4, 0)","(2.4, 1)"
"(2.4166666666666665, 0)","(2.4166666666666665, 1)"
"(2.433333333333333, 0)","(2.433333333333333, 1)"
"(2.45, 0)","(2.45, 1)"
"(2.466666666666667, 0)","(2.466666666666667, 1)"
"(2.4833333333333334, 0)","(2.4833333333333334, 1)"
"(2.5, 0)","(2.5, 1)"
"(2.5166666666666666, 0)","(2.5166666666666666, 1)"
"(2.533333333333333, 0)","(2.533333333333333, 1)"
"(2.55, 0)","(2.55, 1)"
"(2.5666666666666664, 0)","(2.5666666666666664, 1)"
"(2.5833333333333335, 0)","(2.5833333333333335, 1)"
"(2.6, 0)","(2.6, 1)"
"(2.6166666666666667, 0)","(2.6166666666666667, 1)"
"(2.6333333333333333, 0)","(2.6333333333333333, 1)"
"(2.65, 0)","(2.65, 1)"
"(2.6666666666666665, 0)","(2.6666666666666665, 1)"
"(2.683333333333333, 0)","(2.683333333333333, 1)"
"(2.7, 0)","(2.7, 1)"
"(2.716666666666667, 0)","(2.716666666666667, 1)"
"(2.7333333333333334, 0)","(2.7333333333333334, 1)"
"(2.75, 0)","(2.75, 1)"
"(2.7666666666666666, 0)","(2.7666666666666666, 1)"
"(2.783333333333333, 0)","(2.783333333333333, 1)"
"(2.8, 0)","(2.8, 1)"
"(2.8166666666666664, 0)","(2.8166666666666664, 1)"
"(2.8333333333333335, 0)","(2.8333333333333335, 1)"
"(2.85, 0)","(2.85, 1)"
"(2.8666666666666667, 0)","(2.8666666666666667, 1)"
"(2.8833333333333333, 0)","(2.8833333333333333, 1)"
"(2.9, 0)","(2.9, 1)"
"(2.9166666666666665, 0)","(2.9166666666666665, 1)"
"(2.933333333333333, 0)","(2.933333333333333, 1)"
"(2.95, 0)","(2.95, 1)"
"(2.966666666666667, 0)","(2.966666666666667, 1)"
"(2.9833333333333334, 0)","(2.9833333333333334, 1)"
"(3.0, 0)","(3.0, 1)"
"(3.0166666666666666, 0)","(3.0166666666666666, 1)"
"(3.033333333333333, 0)","(3.033333333333333, 1)"
"(3.05, 0)","(3.05, 1)"
"(3.0666666666666664, 0)","(3.0666666666666664, 1)"
"(3.0833333333333335, 0)","(3.0833333333333335, 1)"
"(3.1, 0)","(3.1, 1)"
"(3.1166666666666667, 0)","(3.1166666666666667, 1)"
"(3.1333333333333333, 0)","(3.1333333333333333, 1)"
"(3.15, 0)","(3.15, 1)"
"(3.1666666666666665, 0)","(3.1666666666666665, 1)"
"(3.183333333333333, 0)","(3.183333333333333, 1)"
"(3.2, 0)","(3.2, 1)"
"(3.216666666666667, 0)","(3.216666666666667, 1)"
"(3.2333333333333334, 0)","(3.2333333333333334, 1)"
"(3.25, 0)","(3.25, 1)"
"(3.2666666666666666, 0)","(3.2666666666666666, 1)"
"(3.283333333333333, 0)","(3.283333333333333, 1)"
"(3.3, 0)","(3.3, 1)"
"(3.3166666666666664, 0)","(3.3166666666666664, 1)"
"(3.3333333333333335, 0)","(3.3333333333333335, 1)"
"(3.35, 0)","(3.35, 1)"
"(3.3666666666666667, 0)","(3.3666666666666667, 1)"
"(3.3833333333333333, 0)","(3.3833333333333333, 1)"
"(3.4, 0)","(3.4, 1)"
"(3.4166666666666665, 0)","(3.4166666666666665, 1)"
"(3.433333333333333, 0)","(3.433333333333333, 1)"
"(3.4499999999999997, 0)","(3.4499999999999997, 1)"
"(3.466666666666667, 0)","(3.466666666666667, 1)"
"(3.4833333333333334, 0)","(3.4833333333333334, 1)"
"(3.5, 0)","(3.5, 1)"
"(3.5166666666666666, 0)","(3.5166666666666666, 1)"
"(3.533333333333333, 0)","(3.533333333333333, 1)"
"(3.55, 0)","(3.55, 1)"
"(3.5666666666666664, 0)","(3.5666666666666664, 1)"
"(3.5833333333333335, 0)","(3.5833333333333335, 1)"
"(3.6, 0)","(3.6, 1)"
"(3.6166666666666667, 0)","(3.6166666666666667, 1)"
"(3.6333333333333333, 0)","(3.6333333333333333, 1)"
"(3.65, 0)","(3.65, 1)"
"(3.6666666666666665, 0)","(3.6666666666666665, 1)"
"(3.683333333333333, 0)","(3.683333333333333, 1)"
"(3.6999999999999997, 0)","(3.6999999999999997, 1)"
"(3.716666666666667, 0)","(3.716666666666667, 1)"
"(3.7333333333333334, 0)","(3.7333333333333334, 1)"
"(3.75, 0)","(3.75, 1)"
"(3.7666666666666666, 0)","(3.7666666666666666, 1)"
"(3.783333333333333, 0)","(3.783333333333333, 1)"
"(3.8, 0)","(3.8, 1)"
"(3.8166666666666664, 0)","(3.8166666666666664, 1)"
"(3.8333333333333335, 0)","(3.8333333333333335, 1)"
"(3.85, 0)","(3.85, 1)"
"(3.8666666666666667, 0)","(3.8666666666666667, 1)"
"(3.8833333333333333, 0)","(3.8833333333333333, 1)"
"(3.9, 0)","(3.9, 1)"
"(3.9166666666666665, 0)","(3.9166666666666665, 1)"
"(3.933333333333333, 0)","(3.933333333333333, 1)"
"(3.9499999999999997, 0)","(3.9499999999999997, 1)"
"(3.966666666666667, 0)","(3.966666666666667, 1)"
"(3.9833333333333334, 0)","(3.9833333333333334, 1)"
"(4.0, 0)","(4.0, 1)"
"(4.016666666666667, 0)","(4.016666666666667, 1)"
"(4.033333333333333, 0)","(4.033333333333333, 1)"
"(4.05, 0)","(4.05, 1)"
"(4.066666666666666, 0)","(4.066666666666666, 1)"
"(4.083333333333333, 0)","(4.083333333333333, 1)"
"(4.1, 0)","(4.1, 1)"
"(4.116666666666666, 0)","(4.116666666666666, 1)"
"(4.133333333333333, 0)","(4.133333333333333, 1)"
"(4.15, 0)","(4.15, 1)"
"(4.166666666666667, 0)","(4.166666666666667, 1)"
"(4.183333333333334, 0)","(4.183333333333334, 1)"
"(4.2, 0)","(4.2, 1)"
"(4.216666666666667, 0)","(4.216666666666667, 1)"
"(4.233333333333333, 0)","(4.233333333333333, 1)"
"(4.25, 0)","(4.25, 1)"
"(4.266666666666667, 0)","(4.266666666666667, 1)"
"(4.283333333333333, 0)","(4.283333333333333, 1)"
"(4.3, 0)","(4.3, 1)"
"(4.316666666666666, 0)","(4.316666666666666, 1)"
"(4.333333333333333, 0)","(4.333333333333333, 1)"
"(4.35, 0)","(4.35, 1)"
"(4.366666666666666, 0)","(4.366666666666666, 1)"
"(4.383333333333333, 0)","(4.383333333333333, 1)"
"(4.4, 0)","(4.4, 1)"
"(4.416666666666667, 0)","(4.416666666666667, 1)"
"(4.433333333333334, 0)","(4.433333333333334, 1)"
"(4.45, 0)","(4.45, 1)"
"(4.466666666666667, 0)","(4.466666666666667, 1)"
"(4.483333333333333, 0)","(4.483333333333333, 1)"
"(4.5, 0)","(4.5, 1)"
"(4.516666666666667, 0)","(4.516666666666667, 1)"
"(4.533333333333333, 0)","(4.533333333333333, 1)"
"(4.55, 0)","(4.55, 1)"
"(4.566666666666666, 0)","(4.566666666666666, 1)"
"(4.583333333333333, 0)","(4.583333333333333, 1)"
"(4.6, 0)","(4.6, 1)"
"(4.616666666666666, 0)","(4.616666666666666, 1)"
"(4.633333333333333, 0)","(4.633333333333333, 1)"
"(4.65, 0)","(4.65, 1)"
"(4.666666666666667, 0)","(4.666666666666667, 1)"
"(4.683333333333334, 0)","(4.683333333333334, 1)"
"(4.7, 0)","(4.7, 1)"
"(4.716666666666667, 0)","(4.716666666666667, 1)"
"(4.733333333333333, 0)","(4.733333333333333, 1)"
"(4.75, 0)","(4.75, 1)"
"(4.766666666666667, 0)","(4.766666666666667, 1)"
"(4.783333333333333, 0)","(4.783333333333333, 1)"
"(4.8, 0)","(4.8, 1)"
"(4.816666666666666, 0)","(4.816666666666666, 1)"
"(4.833333333333333, 0)","(4.833333333333333, 1)"
"(4.85, 0)","(4.85, 1)"
"(4.866666666666666, 0)","(4.866666666666666, 1)"
"(4.883333333333333, 0)","(4.883333333333333, 1)"
"(4.9, 0)","(4.9, 1)"
"(4.916666666666667, 0)","(4.916666666666667, 1)"
"(4.933333333333334, 0)","(4.933333333333334, 1)"
"(4.95, 0)","(4.95, 1)"
"(4.966666666666667, 0)","(4.966666666666667, 1)"
"(4.983333333333333, 0)","(4.983333333333333, 1)"
"(5.0, 0)","(5.0, 1)"
"(5.016666666666667, 0)","(5.016666666666667, 1)"
"(5.033333333333333, 0)","(5.033333333333333, 1)"
"(5.05, 0)","(5.05, 1)"
"(5.066666666666666, 0)","(5.066666666666666, 1)"
"(5.083333333333333, 0)","(5.083333333333333, 1)"
"(5.1, 0)","(5.1, 1)"
"(5.116666666666666, 0)","(5.116666666666666, 1)"
"(5.133333333333333, 0)","(5.133333333333333, 1)"
"(5.15, 0)","(5.15, 1)"
"(5.166666666666667, 0)","(5.166666666666667, 1)"
"(5.183333333333334, 0)","(5.183333333333334, 1)"
"(5.2, 0)","(5.2, 1)"
"(5.216666666666667, 0)","(5.216666666666667, 1)"
"(5.233333333333333, 0)","(5.233333333333333, 1)"
"(5.25, 0)","(5.25, 1)"
"(5.266666666666667, 0)","(5.266666666666667, 1)"
"(5.283333333333333, 0)","(5.283333333333333, 1)"
"(5.3, 0)","(5.3, 1)"
"(5.316666666666666, 0)","(5.316666666666666, 1)"
"(5.333333333333333, 0)","(5.333333333333333, 1)"
"(5.35, 0)","(5.35, 1)"
"(5.366666666666666, 0)","(5.366666666666666, 1)"
"(5.383333333333333, 0)","(5.383333333333333, 1)"
"(5.4, 0)","(5.4, 1)"
"(5.416666666666667, 0)","(5.416666666666667, 1)"
"(5.433333333333334, 0)","(5.433333333333334, 1)"
"(5.45, 0)","(5.45, 1)"
"(5.466666666666667, 0)","(5.466666666666667, 1)"
"(5.483333333333333, 0)","(5.483333333333333, 1)"
"(5.5, 0)","(5.5, 1)"
"(5.516666666666667, 0)","(5.516666666666667, 1)"
"(5.533333333333333, 0)","(5.533333333333333, 1)"
"(5.55, 0)","(5.55, 1)"
"(5.566666666666666, 0)","(5.566666666666666, 1)"
"(5.583333333333333, 0)","(5.583333333333333, 1)"
"(5.6, 0)","(5.6, 1)"
"(5.616666666666666, 0)","(5.616666666666666, 1)"
"(5.633333333333333, 0)","(5.633333333333333, 1)"
"(5.65, 0)","(5.65, 1)"
"(5.666666666666667, 0)","(5.666666666666667, 1)"
"(5.683333333333334, 0)","(5.683333333333334, 1)"
"(5.7, 0)","(5.7, 1)"
"(5.716666666666667, 0)","(5.716666666666667, 1)"
"(5.733333333333333, 0)","(5.733333333333333, 1)"
"(5.75, 0)","(5.75, 1)"
"(5.766666666666667, 0)","(5.766666666666667, 1)"
"(5.783333333333333, 0)","(5.783333333333333, 1)"
"(5.8, 0)","(5.8, 1)"
"(5.816666666666666, 0)","(5.816666666666666, 1)"
"(5.833333333333333, 0)","(5.833333333333333, 1)"
"(5.85, 0)","(5.85, 1)"
"(5.866666666666666, 0)","(5.866666666666666, 1)"
"(5.883333333333333, 0)","(5.883333333333333, 1)"
"(5.9, 0)","(5.9, 1)"
"(5.916666666666667, 0)","(5.916666666666667, 1)"
"(5.933333333333334, 0)","(5.933333333333334, 1)"
"(5.95, 0)","(5.95, 1)"
"(5.966666666666667, 0)","(5.966666666666667, 1)"
"(5.983333333333333, 0)","(5.983333333333333, 1)"
"(6.0, 0)","(6.0, 1)"
"(6.016666666666667, 0)","(6.016666666666667, 1)"
"(6.033333333333333, 0)","(6.033333333333333, 1)"
"(6.05, 0)","(6.05, 1)"
"(6.066666666666666, 0)","(6.066666666666666, 1)"
"(6.083333333333333, 0)","(6.083333333333333, 1)"
"(6.1, 0)","(6.1, 1)"
"(6.116666666666666, 0)","(6.116666666666666, 1)"
"(6.133333333333333, 0)","(6.133333333333333, 1)"
"(6.15, 0)","(6.15, 1)"
"(6.166666666666667, 0)","(6.166666666666667, 1)"
"(6.183333333333334, 0)","(6.183333333333334, 1)"
"(6.2, 0)","(6.2, 1)"
"(6.216666666666667, 0)","(6.216666666666667, 1)"
"(6.233333333333333, 0)","(6.233333333333333, 1)"
"(6.25, 0)","(6.25, 1)"
"(6.266666666666667, 0)","(6.266666666666667, 1)"
"(6.283333333333333, 0)","(6.283333333333333, 1)"
"(6.3, 0)","(6.3, 1)"
"(6.316666666666666, 0)","(6.316666666666666, 1)"
"(6.333333333333333, 0)","(6.333333333333333, 1)"
"(6.35, 0)","(6.35, 1)"
"(6.366666666666666, 0)","(6.366666666666666, 1)"
"(6.383333333333333, 0)","(6.383333333333333, 1)"
"(6.4, 0)","(6.4, 1)"
"(6.416666666666667, 0)","(6.416666666666667, 1)"
"(6.433333333333334, 0)","(6.433333333333334, 1)"
"(6.45, 0)","(6.45, 1)"
"(6.466666666666667, 0)","(6.466666666666667, 1)"
"(6.483333333333333, 0)","(6.483333333333333, 1)"
"(6.5, 0)","(6.5, 1)"
"(6.516666666666667, 0)","(6.516666666666667, 1)"
"(6.533333333333333, 0)","(6.533333333333333, 1)"
"(6.55, 0)","(6.55, 1)"
"(6.566666666666666, 0)","(6.566666666666666, 1)"
"(6.583333333333333, 0)","(6.583333333333333, 1)"
"(6.6, 0)","(6.6, 1)"
"(6.616666666666666, 0)","(6.616666666666666, 1)"
"(6.633333333333333, 0)","(6.633333333333333, 1)"
"(6.6499999999999995, 0)","(6.6499999999999995, 1)"
"(6.666666666666667, 0)","(6.666666666666667, 1)"
"(6.683333333333334, 0)","(6.683333333333334, 1)"
"(6.7, 0)","(6.7, 1)"
"(6.716666666666667, 0)","(6.716666666666667, 1)"
"(6.733333333333333, 0)","(6.733333333333333, 1)"
"(6.75, 0)","(6.75, 1)"
"(6.766666666666667, 0)","(6.766666666666667, 1)"
"(6.783333333333333, 0)","(6.783333333333333, 1)"
"(6.8, 0)","(6.8, 1)"
"(6.816666666666666, 0)","(6.816666666666666, 1)"
"(6.833333333333333, 0)","(6.833333333333333, 1)"
"(6.85, 0)","(6.85, 1)"
"(6.866666666666666, 0)","(6.866666666666666, 1)"
"(6.883333333333333, 0)","(6.883333333333333, 1)"
"(6.8999999999999995, 0)","(6.8999999999999995, 1)"
"(6.916666666666667, 0)","(6.916666666666667, 1)"
"(6.933333333333334, 0)","(6.933333333333334, 1)"
"(6.95, 0)","(6.95, 1)"
"(6.966666666666667, 0)","(6.966666666666667, 1)"
"(6.983333333333333, 0)","(6.983333333333333, 1)"
"(7.0, 0)","(7.0, 1)"
"(7.016666666666667, 0)","(7.016666666666667, 1)"
"(7.033333333333333, 0)","(7.033333333333333, 1)"
"(7.05, 0)","(7.05, 1)"
"(7.066666666666666, 0)","(7.066666666666666, 1)"
"(7.083333333333333, 0)","(7.083333333333333, 1)"
"(7.1, 0)","(7.1, 1)"
"(7.116666666666666, 0)","(7.116666666666666, 1)"
"(7.133333333333333, 0)","(7.133333333333333, 1)"
"(7.1499999999999995, 0)","(7.1499999999999995, 1)"
"(7.166666666666667, 0)","(7.166666666666667, 1)"
"(7.183333333333334, 0)","(7.183333333333334, 1)"
"(7.2, 0)","(7.2, 1)"
"(7.216666666666667, 0)","(7.216666666666667, 1)"
"(7.233333333333333, 0)","(7.233333333333333, 1)"
"(7.25, 0)","(7.25, 1)"
"(7.266666666666667, 0)","(7.266666666666667, 1)"
"(7.283333333333333, 0)","(7.283333333333333, 1)"
"(7.3, 0)","(7.3, 1)"
"(7.316666666666666, 0)","(7.316666666666666, 1)"
"(7.333333333333333, 0)","(7.333333333333333, 1)"
"(7.35, 0)","(7.35, 1)"
"(7.366666666666666, 0)","(7.366666666666666, 1)"
"(7.383333333333333, 0)","(7.383333333333333, 1)"
"(7.3999999999999995, 0)","(7.3999999999999995, 1)"
"(7.416666666666667, 0)","(7.416666666666667, 1)"
"(7.433333333333334, 0)","(7.433333333333334, 1)"
"(7.45, 0)","(7.45, 1)"
"(7.466666666666667, 0)","(7.466666666666667, 1)"
"(7.483333333333333, 0)","(7.483333333333333, 1)"
"(7.5, 0)","(7.5, 1)"
"(7.516666666666667, 0)","(7.516666666666667, 1)"
"(7.533333333333333, 0)","(7.533333333333333, 1)"
"(7.55, 0)","(7.55, 1)"
"(7.566666666666666, 0)","(7.566666666666666, 1)"
"(7.583333333333333, 0)","(7.583333333333333, 1)"
"(7.6, 0)","(7.6, 1)"
"(7.616666666666666, 0)","(7.616666666666666, 1)"
"(7.633333333333333, 0)","(7.633333333333333, 1)"
"(7.6499999999999995, 0)","(7.6499999999999995, 1)"
"(7.666666666666667, 0)","(7.666666666666667, 1)"
"(7.683333333333334, 0)","(7.683333333333334, 1)"
"(7.7, 0)","(7.7, 1)"
"(7.716666666666667, 0)","(7.716666666666667, 1)"
"(7.733333333333333, 0)","(7.733333333333333, 1)"
"(7.75, 0)","(7.75, 1)"
"(7.766666666666667, 0)","(7.766666666666667, 1)"
"(7.783333333333333, 0)","(7.783333333333333, 1)"
"(7.8, 0)","(7.8, 1)"
"(7.816666666666666, 0)","(7.816666666666666, 1)"
"(7.833333333333333, 0)","(7.833333333333333, 1)"
"(7.85, 0)","(7.85, 1)"
"(7.866666666666666, 0)","(7.866666666666666, 1)"
"(7.883333333333333, 0)","(7.883333333333333, 1)"
"(7.8999999999999995, 0)","(7.8999999999999995, 1)"
"(7.916666666666667, 0)","(7.916666666666667, 1)"
"(7.933333333333334, 0)","(7.933333333333334, 1)"
"(7.95, 0)","(7.95, 1)"
"(7.966666666666667, 0)","(7.966666666666667, 1)"
"(7.983333333333333, 0)","(7.983333333333333, 1)"
"(8.0, 0)","(8.0, 1)"
"(8.016666666666666, 0)","(8.016666666666666, 1)"
"(8.033333333333333, 0)","(8.033333333333333, 1)"
"(8.05, 0)","(8.05, 1)"
"(8.066666666666666, 0)","(8.066666666666666, 1)"
"(8.083333333333334, 0)","(8.083333333333334, 1)"
"(8.1, 0)","(8.1, 1)"
"(8.116666666666667, 0)","(8.116666666666667, 1)"
"(8.133333333333333, 0)","(8.133333333333333, 1)"
"(8.15, 0)","(8.15, 1)"
"(8.166666666666666, 0)","(8.166666666666666, 1)"
"(8.183333333333334, 0)","(8.183333333333334, 1)"
"(8.2, 0)","(8.2, 1)"
"(8.216666666666667, 0)","(8.216666666666667, 1)"
"(8.233333333333333, 0)","(8.233333333333333, 1)"
"(8.25, 0)","(8.25, 1)"
"(8.266666666666666, 0)","(8.266666666666666, 1)"
"(8.283333333333333, 0)","(8.283333333333333, 1)"
"(8.3, 0)","(8.3, 1)"
"(8.316666666666666, 0)","(8.316666666666666, 1)"
"(8.333333333333334, 0)","(8.333333333333334, 1)"
"(8.35, 0)","(8.35, 1)"
"(8.366666666666667, 0)","(8.366666666666667, 1)"
"(8.383333333333333, 0)","(8.383333333333333, 1)"
"(8.4, 0)","(8.4, 1)"
"(8.416666666666666, 0)","(8.416666666666666, 1)"
"(8.433333333333334, 0)","(8.433333333333334, 1)"
"(8.45, 0)","(8.45, 1)"
"(8.466666666666667, 0)","(8.466666666666667, 1)"
"(8.483333333333333, 0)","(8.483333333333333, 1)"
"(8.5, 0)","(8.5, 1)"
"(8.516666666666666, 0)","(8.516666666666666, 1)"
"(8.533333333333333, 0)","(8.533333333333333, 1)"
"(8.55, 0)","(8.55, 1)"
"(8.566666666666666, 0)","(8.566666666666666, 1)"
"(8.583333333333334, 0)","(8.583333333333334, 1)"
"(8.6, 0)","(8.6, 1)"
"(8.616666666666667, 0)","(8.616666666666667, 1)"
"(8.633333333333333, 0)","(8.633333333333333, 1)"
"(8.65, 0)","(8.65, 1)"
"(8.666666666666666, 0)","(8.666666666666666, 1)"
"(8.683333333333334, 0)","(8.683333333333334, 1)"
"(8.7, 0)","(8.7, 1)"
"(8.716666666666667, 0)","(8.716666666666667, 1)"
"(8.733333333333333, 0)","(8.733333333333333, 1)"
"(8.75, 0)","(8.75, 1)"
"(8.766666666666666, 0)","(8.766666666666666, 1)"
"(8.783333333333333, 0)","(8.783333333333333, 1)"
"(8.8, 0)","(8.8, 1)"
"(8.816666666666666, 0)","(8.816666666666666, 1)"
"(8.833333333333334, 0)","(8.833333333333334, 1)"
"(8.85, 0)","(8.85, 1)"
"(8.866666666666667, 0)","(8.866666666666667, 1)"
"(8.883333333333333, 0)","(8.883333333333333, 1)"
"(8.9, 0)","(8.9, 1)"
"(8.916666666666666, 0)","(8.916666666666666, 1)"
"(8.933333333333334, 0)","(8.933333333333334, 1)"
