FF times,LED times
"(1.984325496081374, 0.0)","(1.984325496081374, 1.0)"
"(2.001000500250125, 1.0)","(2.001000500250125, 1.0)"
"(2.017675504418876, 1.0)","(2.017675504418876, 1.0)"
"(2.034350508587627, 1.0)","(2.034350508587627, 1.0)"
"(2.0510255127563783, 0.0)","(2.0510255127563783, 1.0)"
"(2.0677005169251292, 0.0)","(2.0677005169251292, 1.0)"
"(2.08437552109388, 0.0)","(2.08437552109388, 1.0)"
"(2.1010505252626315, 0.0)","(2.1010505252626315, 1.0)"
"(2.1177255294313824, 1.0)","(2.1177255294313824, 1.0)"
"(2.1344005336001333, 1.0)","(2.1344005336001333, 1.0)"
"(2.1510755377688846, 0.0)","(2.1510755377688846, 1.0)"
"(2.1677505419376355, 0.0)","(2.1677505419376355, 1.0)"
"(2.1844255461063864, 0.0)","(2.1844255461063864, 1.0)"
"(2.2011005502751377, 0.0)","(2.2011005502751377, 1.0)"
"(2.2177755544438886, 0.0)","(2.2177755544438886, 1.0)"
"(2.2344505586126395, 0.0)","(2.2344505586126395, 1.0)"
"(2.251125562781391, 0.0)","(2.251125562781391, 1.0)"
"(2.2678005669501418, 0.0)","(2.2678005669501418, 1.0)"
"(2.2844755711188927, 0.0)","(2.2844755711188927, 1.0)"
"(2.301150575287644, 0.0)","(2.301150575287644, 1.0)"
"(2.317825579456395, 0.0)","(2.317825579456395, 1.0)"
"(2.334500583625146, 0.0)","(2.334500583625146, 1.0)"
"(2.351175587793897, 0.0)","(2.351175587793897, 1.0)"
"(2.367850591962648, 0.0)","(2.367850591962648, 1.0)"
"(2.384525596131399, 0.0)","(2.384525596131399, 1.0)"
"(2.4012006003001503, 0.0)","(2.4012006003001503, 1.0)"
"(2.417875604468901, 0.0)","(2.417875604468901, 1.0)"
"(2.434550608637652, 0.0)","(2.434550608637652, 1.0)"
"(2.4512256128064034, 0.0)","(2.4512256128064034, 1.0)"
"(2.4679006169751543, 0.0)","(2.4679006169751543, 1.0)"
"(2.484575621143905, 0.0)","(2.484575621143905, 1.0)"
"(2.5012506253126565, 0.0)","(2.5012506253126565, 1.0)"
"(2.5179256294814074, 0.0)","(2.5179256294814074, 1.0)"
"(2.5346006336501583, 1.0)","(2.5346006336501583, 1.0)"
"(2.5512756378189096, 1.0)","(2.5512756378189096, 1.0)"
"(2.5679506419876605, 1.0)","(2.5679506419876605, 1.0)"
"(2.5846256461564114, 0.0)","(2.5846256461564114, 1.0)"
"(2.6013006503251628, 0.0)","(2.6013006503251628, 1.0)"
"(2.6179756544939137, 0.0)","(2.6179756544939137, 1.0)"
"(2.6346506586626646, 0.0)","(2.6346506586626646, 1.0)"
"(2.651325662831416, 0.0)","(2.651325662831416, 1.0)"
"(2.668000667000167, 0.0)","(2.668000667000167, 1.0)"
"(2.6846756711689177, 0.0)","(2.6846756711689177, 1.0)"
"(2.701350675337669, 0.0)","(2.701350675337669, 1.0)"
"(2.71802567950642, 0.0)","(2.71802567950642, 1.0)"
"(2.734700683675171, 0.0)","(2.734700683675171, 1.0)"
"(2.751375687843922, 0.0)","(2.751375687843922, 1.0)"
"(2.768050692012673, 0.0)","(2.768050692012673, 1.0)"
"(2.784725696181424, 0.0)","(2.784725696181424, 1.0)"
"(2.8014007003501753, 0.0)","(2.8014007003501753, 1.0)"
"(2.818075704518926, 0.0)","(2.818075704518926, 1.0)"
"(2.834750708687677, 0.0)","(2.834750708687677, 1.0)"
"(2.8514257128564284, 0.0)","(2.8514257128564284, 1.0)"
"(2.8681007170251793, 0.0)","(2.8681007170251793, 1.0)"
"(2.88477572119393, 0.0)","(2.88477572119393, 1.0)"
"(2.9014507253626816, 0.0)","(2.9014507253626816, 1.0)"
"(2.9181257295314325, 0.0)","(2.9181257295314325, 1.0)"
"(2.9348007337001834, 0.0)","(2.9348007337001834, 1.0)"
"(2.9514757378689347, 0.0)","(2.9514757378689347, 1.0)"
"(2.9681507420376856, 0.0)","(2.9681507420376856, 1.0)"
"(2.9848257462064365, 0.0)","(2.9848257462064365, 1.0)"
"(3.001500750375188, 0.0)","(3.001500750375188, 1.0)"
"(3.0181757545439387, 0.0)","(3.0181757545439387, 1.0)"
"(3.0348507587126896, 1.0)","(3.0348507587126896, 1.0)"
"(3.051525762881441, 1.0)","(3.051525762881441, 1.0)"
"(3.068200767050192, 1.0)","(3.068200767050192, 1.0)"
"(3.0848757712189427, 0.0)","(3.0848757712189427, 1.0)"
"(3.101550775387694, 0.0)","(3.101550775387694, 1.0)"
"(3.118225779556445, 0.0)","(3.118225779556445, 1.0)"
"(3.134900783725196, 0.0)","(3.134900783725196, 1.0)"
"(3.151575787893947, 0.0)","(3.151575787893947, 1.0)"
"(3.168250792062698, 0.0)","(3.168250792062698, 1.0)"
"(3.184925796231449, 0.0)","(3.184925796231449, 1.0)"
"(3.2016008004002003, 0.0)","(3.2016008004002003, 1.0)"
"(3.2182758045689512, 0.0)","(3.2182758045689512, 1.0)"
"(3.234950808737702, 0.0)","(3.234950808737702, 1.0)"
"(3.2516258129064535, 0.0)","(3.2516258129064535, 1.0)"
"(3.2683008170752044, 0.0)","(3.2683008170752044, 1.0)"
"(3.2849758212439553, 0.0)","(3.2849758212439553, 1.0)"
"(3.3016508254127066, 0.0)","(3.3016508254127066, 1.0)"
"(3.3183258295814575, 0.0)","(3.3183258295814575, 1.0)"
"(3.3350008337502084, 0.0)","(3.3350008337502084, 1.0)"
"(3.3516758379189597, 0.0)","(3.3516758379189597, 1.0)"
"(3.3683508420877106, 0.0)","(3.3683508420877106, 1.0)"
"(3.3850258462564615, 0.0)","(3.3850258462564615, 1.0)"
"(3.401700850425213, 0.0)","(3.401700850425213, 1.0)"
"(3.4183758545939638, 0.0)","(3.4183758545939638, 1.0)"
"(3.4350508587627147, 0.0)","(3.4350508587627147, 1.0)"
"(3.451725862931466, 0.0)","(3.451725862931466, 1.0)"
"(3.468400867100217, 0.0)","(3.468400867100217, 1.0)"
"(3.485075871268968, 0.0)","(3.485075871268968, 1.0)"
"(3.501750875437719, 0.0)","(3.501750875437719, 1.0)"
"(3.51842587960647, 0.0)","(3.51842587960647, 1.0)"
"(3.535100883775221, 0.0)","(3.535100883775221, 1.0)"
"(3.5517758879439723, 1.0)","(3.5517758879439723, 1.0)"
"(3.568450892112723, 1.0)","(3.568450892112723, 1.0)"
"(3.585125896281474, 1.0)","(3.585125896281474, 1.0)"
"(3.6018009004502254, 0.0)","(3.6018009004502254, 1.0)"
"(3.6184759046189763, 0.0)","(3.6184759046189763, 1.0)"
"(3.635150908787727, 0.0)","(3.635150908787727, 1.0)"
"(3.6518259129564785, 0.0)","(3.6518259129564785, 1.0)"
"(3.6685009171252294, 0.0)","(3.6685009171252294, 1.0)"
"(3.6851759212939803, 0.0)","(3.6851759212939803, 1.0)"
"(3.7018509254627316, 0.0)","(3.7018509254627316, 1.0)"
"(3.7185259296314825, 0.0)","(3.7185259296314825, 1.0)"
"(3.7352009338002334, 0.0)","(3.7352009338002334, 1.0)"
"(3.7518759379689848, 0.0)","(3.7518759379689848, 1.0)"
"(3.7685509421377357, 0.0)","(3.7685509421377357, 1.0)"
"(3.7852259463064866, 0.0)","(3.7852259463064866, 1.0)"
"(3.801900950475238, 0.0)","(3.801900950475238, 1.0)"
"(3.818575954643989, 0.0)","(3.818575954643989, 1.0)"
"(3.8352509588127397, 0.0)","(3.8352509588127397, 1.0)"
"(3.851925962981491, 0.0)","(3.851925962981491, 1.0)"
"(3.868600967150242, 0.0)","(3.868600967150242, 1.0)"
"(3.885275971318993, 0.0)","(3.885275971318993, 1.0)"
"(3.901950975487744, 0.0)","(3.901950975487744, 1.0)"
"(3.918625979656495, 0.0)","(3.918625979656495, 1.0)"
"(3.935300983825246, 0.0)","(3.935300983825246, 1.0)"
"(3.951975987993997, 0.0)","(3.951975987993997, 1.0)"
"(3.968650992162748, 0.0)","(3.968650992162748, 1.0)"
"(3.985325996331499, 0.0)","(3.985325996331499, 1.0)"
"(4.00200100050025, 0.0)","(4.00200100050025, 1.0)"
"(4.018676004669001, 0.0)","(4.018676004669001, 1.0)"
"(4.035351008837752, 0.0)","(4.035351008837752, 1.0)"
"(4.052026013006503, 0.0)","(4.052026013006503, 1.0)"
"(4.068701017175254, 0.0)","(4.068701017175254, 1.0)"
"(4.085376021344006, 1.0)","(4.085376021344006, 1.0)"
"(4.102051025512757, 1.0)","(4.102051025512757, 1.0)"
"(4.118726029681508, 0.0)","(4.118726029681508, 1.0)"
"(4.1354010338502585, 0.0)","(4.1354010338502585, 1.0)"
"(4.152076038019009, 0.0)","(4.152076038019009, 1.0)"
"(4.16875104218776, 0.0)","(4.16875104218776, 1.0)"
"(4.185426046356512, 0.0)","(4.185426046356512, 1.0)"
"(4.202101050525263, 0.0)","(4.202101050525263, 1.0)"
"(4.218776054694014, 0.0)","(4.218776054694014, 1.0)"
"(4.235451058862765, 0.0)","(4.235451058862765, 1.0)"
"(4.252126063031516, 0.0)","(4.252126063031516, 1.0)"
"(4.2688010672002665, 0.0)","(4.2688010672002665, 1.0)"
"(4.285476071369018, 0.0)","(4.285476071369018, 1.0)"
"(4.302151075537769, 0.0)","(4.302151075537769, 1.0)"
"(4.31882607970652, 0.0)","(4.31882607970652, 1.0)"
"(4.335501083875271, 0.0)","(4.335501083875271, 1.0)"
"(4.352176088044022, 0.0)","(4.352176088044022, 1.0)"
"(4.368851092212773, 0.0)","(4.368851092212773, 1.0)"
"(4.385526096381525, 0.0)","(4.385526096381525, 1.0)"
"(4.4022011005502755, 0.0)","(4.4022011005502755, 1.0)"
"(4.418876104719026, 0.0)","(4.418876104719026, 1.0)"
"(4.435551108887777, 0.0)","(4.435551108887777, 1.0)"
"(4.452226113056528, 0.0)","(4.452226113056528, 1.0)"
"(4.468901117225279, 0.0)","(4.468901117225279, 1.0)"
"(4.485576121394031, 0.0)","(4.485576121394031, 1.0)"
"(4.502251125562782, 0.0)","(4.502251125562782, 1.0)"
"(4.518926129731533, 0.0)","(4.518926129731533, 1.0)"
"(4.5356011339002835, 0.0)","(4.5356011339002835, 1.0)"
"(4.552276138069034, 0.0)","(4.552276138069034, 1.0)"
"(4.568951142237785, 0.0)","(4.568951142237785, 1.0)"
"(4.585626146406537, 0.0)","(4.585626146406537, 1.0)"
"(4.602301150575288, 0.0)","(4.602301150575288, 1.0)"
"(4.618976154744039, 0.0)","(4.618976154744039, 1.0)"
"(4.63565115891279, 0.0)","(4.63565115891279, 1.0)"
"(4.652326163081541, 0.0)","(4.652326163081541, 1.0)"
"(4.669001167250292, 0.0)","(4.669001167250292, 1.0)"
"(4.685676171419043, 0.0)","(4.685676171419043, 1.0)"
"(4.702351175587794, 0.0)","(4.702351175587794, 1.0)"
"(4.719026179756545, 0.0)","(4.719026179756545, 1.0)"
"(4.735701183925296, 0.0)","(4.735701183925296, 1.0)"
"(4.752376188094047, 0.0)","(4.752376188094047, 1.0)"
"(4.769051192262798, 0.0)","(4.769051192262798, 1.0)"
"(4.78572619643155, 0.0)","(4.78572619643155, 1.0)"
"(4.8024012006003005, 0.0)","(4.8024012006003005, 1.0)"
"(4.819076204769051, 0.0)","(4.819076204769051, 1.0)"
"(4.835751208937802, 0.0)","(4.835751208937802, 1.0)"
"(4.852426213106553, 0.0)","(4.852426213106553, 1.0)"
"(4.869101217275304, 0.0)","(4.869101217275304, 1.0)"
"(4.885776221444056, 0.0)","(4.885776221444056, 1.0)"
"(4.902451225612807, 0.0)","(4.902451225612807, 1.0)"
"(4.919126229781558, 0.0)","(4.919126229781558, 1.0)"
"(4.935801233950309, 0.0)","(4.935801233950309, 1.0)"
"(4.9524762381190595, 0.0)","(4.9524762381190595, 1.0)"
"(4.96915124228781, 0.0)","(4.96915124228781, 1.0)"
"(4.985826246456562, 0.0)","(4.985826246456562, 1.0)"
"(5.002501250625313, 0.0)","(5.002501250625313, 1.0)"
"(5.019176254794064, 0.0)","(5.019176254794064, 1.0)"
"(5.035851258962815, 0.0)","(5.035851258962815, 1.0)"
"(5.052526263131566, 0.0)","(5.052526263131566, 1.0)"
"(5.069201267300317, 0.0)","(5.069201267300317, 1.0)"
"(5.085876271469068, 1.0)","(5.085876271469068, 1.0)"
"(5.102551275637819, 1.0)","(5.102551275637819, 1.0)"
"(5.11922627980657, 0.0)","(5.11922627980657, 1.0)"
"(5.135901283975321, 0.0)","(5.135901283975321, 1.0)"
"(5.152576288144072, 0.0)","(5.152576288144072, 1.0)"
"(5.169251292312823, 0.0)","(5.169251292312823, 1.0)"
"(5.185926296481575, 0.0)","(5.185926296481575, 1.0)"
"(5.2026013006503256, 0.0)","(5.2026013006503256, 1.0)"
"(5.2192763048190765, 0.0)","(5.2192763048190765, 1.0)"
"(5.235951308987827, 0.0)","(5.235951308987827, 1.0)"
"(5.252626313156578, 0.0)","(5.252626313156578, 1.0)"
"(5.269301317325329, 0.0)","(5.269301317325329, 1.0)"
"(5.28597632149408, 0.0)","(5.28597632149408, 1.0)"
"(5.302651325662832, 0.0)","(5.302651325662832, 1.0)"
"(5.319326329831583, 0.0)","(5.319326329831583, 1.0)"
"(5.336001334000334, 0.0)","(5.336001334000334, 1.0)"
"(5.3526763381690845, 0.0)","(5.3526763381690845, 1.0)"
"(5.369351342337835, 0.0)","(5.369351342337835, 1.0)"
"(5.386026346506586, 0.0)","(5.386026346506586, 1.0)"
"(5.402701350675338, 0.0)","(5.402701350675338, 1.0)"
"(5.419376354844089, 0.0)","(5.419376354844089, 1.0)"
"(5.43605135901284, 0.0)","(5.43605135901284, 1.0)"
"(5.452726363181591, 0.0)","(5.452726363181591, 1.0)"
"(5.469401367350342, 0.0)","(5.469401367350342, 1.0)"
"(5.4860763715190926, 0.0)","(5.4860763715190926, 1.0)"
"(5.502751375687844, 0.0)","(5.502751375687844, 1.0)"
"(5.519426379856595, 0.0)","(5.519426379856595, 1.0)"
"(5.536101384025346, 0.0)","(5.536101384025346, 1.0)"
"(5.552776388194097, 0.0)","(5.552776388194097, 1.0)"
"(5.569451392362848, 0.0)","(5.569451392362848, 1.0)"
"(5.586126396531599, 0.0)","(5.586126396531599, 1.0)"
"(5.602801400700351, 0.0)","(5.602801400700351, 1.0)"
"(5.6194764048691015, 0.0)","(5.6194764048691015, 1.0)"
"(5.636151409037852, 0.0)","(5.636151409037852, 1.0)"
"(5.652826413206603, 0.0)","(5.652826413206603, 1.0)"
"(5.669501417375354, 0.0)","(5.669501417375354, 1.0)"
"(5.686176421544105, 0.0)","(5.686176421544105, 1.0)"
"(5.702851425712857, 0.0)","(5.702851425712857, 1.0)"
"(5.719526429881608, 0.0)","(5.719526429881608, 1.0)"
"(5.736201434050359, 0.0)","(5.736201434050359, 1.0)"
"(5.7528764382191095, 0.0)","(5.7528764382191095, 1.0)"
"(5.76955144238786, 0.0)","(5.76955144238786, 1.0)"
"(5.786226446556611, 0.0)","(5.786226446556611, 1.0)"
"(5.802901450725363, 0.0)","(5.802901450725363, 1.0)"
"(5.819576454894114, 0.0)","(5.819576454894114, 1.0)"
"(5.836251459062865, 0.0)","(5.836251459062865, 1.0)"
"(5.852926463231616, 0.0)","(5.852926463231616, 1.0)"
"(5.869601467400367, 0.0)","(5.869601467400367, 1.0)"
"(5.886276471569118, 0.0)","(5.886276471569118, 1.0)"
"(5.902951475737869, 0.0)","(5.902951475737869, 1.0)"
"(5.91962647990662, 0.0)","(5.91962647990662, 1.0)"
"(5.936301484075371, 0.0)","(5.936301484075371, 1.0)"
"(5.952976488244122, 0.0)","(5.952976488244122, 1.0)"
"(5.969651492412873, 0.0)","(5.969651492412873, 1.0)"
"(5.986326496581624, 0.0)","(5.986326496581624, 1.0)"
"(6.003001500750376, 0.0)","(6.003001500750376, 1.0)"
"(6.0196765049191265, 0.0)","(6.0196765049191265, 1.0)"
"(6.036351509087877, 0.0)","(6.036351509087877, 1.0)"
"(6.053026513256628, 0.0)","(6.053026513256628, 1.0)"
"(6.069701517425379, 0.0)","(6.069701517425379, 1.0)"
"(6.08637652159413, 0.0)","(6.08637652159413, 1.0)"
"(6.103051525762882, 0.0)","(6.103051525762882, 1.0)"
"(6.119726529931633, 0.0)","(6.119726529931633, 1.0)"
"(6.136401534100384, 0.0)","(6.136401534100384, 1.0)"
"(6.153076538269135, 0.0)","(6.153076538269135, 1.0)"
"(6.1697515424378855, 0.0)","(6.1697515424378855, 1.0)"
"(6.186426546606636, 0.0)","(6.186426546606636, 1.0)"
"(6.203101550775388, 0.0)","(6.203101550775388, 1.0)"
"(6.219776554944139, 0.0)","(6.219776554944139, 1.0)"
"(6.23645155911289, 0.0)","(6.23645155911289, 1.0)"
"(6.253126563281641, 0.0)","(6.253126563281641, 1.0)"
"(6.269801567450392, 0.0)","(6.269801567450392, 1.0)"
"(6.286476571619143, 0.0)","(6.286476571619143, 1.0)"
"(6.303151575787894, 0.0)","(6.303151575787894, 1.0)"
"(6.319826579956645, 0.0)","(6.319826579956645, 1.0)"
"(6.336501584125396, 0.0)","(6.336501584125396, 1.0)"
"(6.353176588294147, 0.0)","(6.353176588294147, 1.0)"
"(6.369851592462898, 0.0)","(6.369851592462898, 1.0)"
"(6.386526596631649, 0.0)","(6.386526596631649, 1.0)"
"(6.403201600800401, 0.0)","(6.403201600800401, 1.0)"
"(6.419876604969152, 0.0)","(6.419876604969152, 1.0)"
"(6.4365516091379025, 0.0)","(6.4365516091379025, 1.0)"
"(6.453226613306653, 0.0)","(6.453226613306653, 1.0)"
"(6.469901617475404, 0.0)","(6.469901617475404, 1.0)"
"(6.486576621644155, 0.0)","(6.486576621644155, 1.0)"
"(6.503251625812907, 0.0)","(6.503251625812907, 1.0)"
"(6.519926629981658, 0.0)","(6.519926629981658, 1.0)"
"(6.536601634150409, 0.0)","(6.536601634150409, 1.0)"
"(6.55327663831916, 1.0)","(6.55327663831916, 1.0)"
"(6.5699516424879105, 1.0)","(6.5699516424879105, 1.0)"
"(6.586626646656661, 0.0)","(6.586626646656661, 1.0)"
"(6.603301650825413, 0.0)","(6.603301650825413, 1.0)"
"(6.619976654994164, 0.0)","(6.619976654994164, 1.0)"
"(6.636651659162915, 0.0)","(6.636651659162915, 1.0)"
"(6.653326663331666, 0.0)","(6.653326663331666, 1.0)"
"(6.670001667500417, 0.0)","(6.670001667500417, 1.0)"
"(6.686676671669168, 1.0)","(6.686676671669168, 1.0)"
"(6.7033516758379195, 0.0)","(6.7033516758379195, 1.0)"
"(6.72002668000667, 0.0)","(6.72002668000667, 1.0)"
"(6.736701684175421, 0.0)","(6.736701684175421, 1.0)"
"(6.753376688344172, 0.0)","(6.753376688344172, 1.0)"
"(6.770051692512923, 0.0)","(6.770051692512923, 1.0)"
"(6.786726696681674, 1.0)","(6.786726696681674, 1.0)"
"(6.803401700850426, 0.0)","(6.803401700850426, 1.0)"
"(6.820076705019177, 0.0)","(6.820076705019177, 1.0)"
"(6.8367517091879275, 0.0)","(6.8367517091879275, 1.0)"
"(6.853426713356678, 0.0)","(6.853426713356678, 1.0)"
"(6.870101717525429, 0.0)","(6.870101717525429, 1.0)"
"(6.88677672169418, 0.0)","(6.88677672169418, 1.0)"
"(6.903451725862932, 0.0)","(6.903451725862932, 1.0)"
"(6.920126730031683, 0.0)","(6.920126730031683, 1.0)"
"(6.936801734200434, 0.0)","(6.936801734200434, 1.0)"
"(6.953476738369185, 0.0)","(6.953476738369185, 1.0)"
"(6.970151742537936, 0.0)","(6.970151742537936, 1.0)"
"(6.9868267467066865, 0.0)","(6.9868267467066865, 1.0)"
"(7.003501750875438, 0.0)","(7.003501750875438, 1.0)"
"(7.020176755044189, 0.0)","(7.020176755044189, 1.0)"
"(7.03685175921294, 0.0)","(7.03685175921294, 1.0)"
"(7.053526763381691, 0.0)","(7.053526763381691, 1.0)"
"(7.070201767550442, 0.0)","(7.070201767550442, 1.0)"
