FORMATTED DATE-TIME,Temperature,Relative Humidity,Heat Stress Index,Dew Point,"Temp. Humidity Idx, NRC","Temp. Humidity Idx, Yousef"
2021-05-28 09:40:00,24.2,55.8,23.9,14.8,71.3,70.8
2021-05-28 09:50:00,24.8,55.2,24.4,15.2,72.0,71.5
2021-05-28 10:00:00,25.3,54.7,25.1,15.6,72.7,72.1
2021-05-28 10:10:00,25.8,54.2,25.8,15.9,73.3,72.8
2021-05-28 10:20:00,26.4,53.8,26.5,16.3,74.0,73.4
2021-05-28 10:30:00,26.9,52.9,27.2,16.5,74.7,74.1
2021-05-28 10:40:00,26.4,47.6,25.9,14.4,73.3,72.8
2021-05-28 10:50:00,25.6,50.3,25.2,14.5,72.6,72.0
2021-05-28 11:00:00,25.8,51.6,25.5,15.1,73.0,72.5
2021-05-28 11:10:00,26.4,51.7,26.2,15.6,73.8,73.2
2021-05-28 11:20:00,27.0,51.4,27.1,16.1,74.6,74.0
2021-05-28 11:30:00,27.0,47.2,26.7,14.8,74.1,73.6
2021-05-28 11:40:00,26.3,47.6,25.9,14.3,73.2,72.7
2021-05-28 11:50:00,26.6,49.5,26.4,15.2,73.9,73.3
2021-05-28 12:00:00,27.4,49.7,27.4,16.0,74.9,74.3
2021-05-28 12:10:00,28.2,49.3,28.7,16.6,75.9,75.4
2021-05-28 12:20:00,29.0,48.8,29.9,17.2,76.9,76.4
2021-05-28 12:30:00,29.8,48.3,31.2,17.7,77.8,77.4
2021-05-28 12:40:00,30.6,47.8,32.4,18.3,78.8,78.4
2021-05-28 12:50:00,31.4,47.4,33.8,18.9,79.7,79.4
2021-05-28 13:00:00,32.4,47.1,35.5,19.6,80.9,80.6
2021-05-28 13:10:00,33.2,46.7,37.2,20.3,81.9,81.7
2021-05-28 13:20:00,34.1,46.3,38.7,20.9,82.9,82.8
2021-05-28 13:30:00,34.9,45.9,40.4,21.5,83.9,83.8
2021-05-28 13:40:00,35.7,45.5,42.1,22.1,84.8,84.9
2021-05-28 13:50:00,36.4,45.2,43.6,22.6,85.7,85.8
2021-05-28 14:00:00,37.1,44.9,45.1,23.2,86.5,86.7
2021-05-28 14:10:00,37.7,44.7,46.1,23.6,87.1,87.4
2021-05-28 14:20:00,38.2,44.6,47.6,24.0,87.8,88.1
2021-05-28 14:30:00,38.8,44.6,48.9,24.5,88.4,88.8
2021-05-28 14:40:00,39.2,44.5,50.2,24.9,89.0,89.4
2021-05-28 14:50:00,39.7,44.5,51.5,25.3,89.6,90.0
2021-05-28 15:00:00,40.2,44.5,52.5,25.7,90.1,90.6
2021-05-28 15:10:00,40.6,44.5,53.8,26.2,90.7,91.2
2021-05-28 15:20:00,41.0,44.5,54.7,26.5,91.2,91.7
2021-05-28 15:30:00,41.4,44.6,55.9,26.9,91.7,92.2
2021-05-28 15:40:00,41.7,44.6,57.1,27.2,92.2,92.7
2021-05-28 15:50:00,42.0,44.7,58.0,27.5,92.6,93.2
2021-05-28 16:00:00,42.3,44.8,59.0,27.8,92.9,93.5
2021-05-28 16:10:00,42.5,45.0,59.7,28.0,93.2,93.8
2021-05-28 16:20:00,42.6,45.2,60.1,28.2,93.5,94.0
2021-05-28 16:30:00,42.8,45.4,60.7,28.4,93.7,94.2
2021-05-28 16:40:00,42.9,45.6,61.2,28.6,93.9,94.4
2021-05-28 16:50:00,43.0,45.9,62.0,28.8,94.1,94.6
2021-05-28 17:00:00,43.1,46.2,62.2,29.0,94.3,94.7
2021-05-28 17:10:00,43.0,46.4,62.5,29.0,94.2,94.6
2021-05-28 17:20:00,43.0,46.7,62.7,29.1,94.3,94.7
2021-05-28 17:30:00,43.0,46.9,62.9,29.2,94.4,94.7
2021-05-28 17:40:00,43.0,47.1,62.7,29.2,94.4,94.7
2021-05-28 17:50:00,42.9,47.1,62.7,29.2,94.3,94.6
2021-05-28 18:00:00,42.8,47.1,62.2,29.1,94.2,94.4
2021-05-28 18:10:00,42.6,46.6,61.1,28.7,93.8,94.1
2021-05-28 18:20:00,42.2,46.1,59.7,28.2,93.2,93.6
2021-05-28 18:30:00,41.3,47.3,57.9,27.8,92.4,92.6
2021-05-28 18:40:00,40.4,43.6,52.5,25.6,90.2,90.8
2021-05-28 18:50:00,38.2,44.8,47.5,24.1,87.8,88.1
2021-05-28 19:00:00,35.7,46.7,42.5,22.5,85.0,85.0
2021-05-28 19:10:00,34.5,50.0,40.8,22.5,84.1,83.8
2021-05-28 19:20:00,34.2,50.8,40.4,22.5,83.9,83.5
2021-05-28 19:30:00,34.1,50.8,40.2,22.5,83.8,83.4
2021-05-28 19:40:00,34.0,50.6,40.1,22.3,83.7,83.3
2021-05-28 19:50:00,34.0,50.2,39.8,22.2,83.5,83.1
2021-05-28 20:00:00,33.8,48.5,39.0,21.4,83.0,82.7
2021-05-28 20:10:00,32.1,51.4,36.2,20.8,81.3,80.8
2021-05-28 20:20:00,29.2,62.6,32.3,21.3,79.0,78.0
2021-05-28 20:30:00,26.7,71.1,28.9,21.1,76.6,75.5
2021-05-28 20:40:00,25.7,75.9,27.4,21.1,75.5,74.5
2021-05-28 20:50:00,25.1,78.9,26.5,21.1,74.9,73.9
2021-05-28 21:00:00,24.7,80.8,25.9,21.1,74.5,73.5
2021-05-28 21:10:00,24.4,82.2,25.8,21.2,74.2,73.3
2021-05-28 21:20:00,24.3,82.2,25.5,21.0,74.0,73.1
2021-05-28 21:30:00,24.7,81.0,25.9,21.2,74.5,73.5
2021-05-28 21:40:00,24.9,81.3,26.5,21.5,74.9,73.8
2021-05-28 21:50:00,24.9,80.8,26.3,21.4,74.8,73.8
2021-05-28 22:00:00,24.3,81.0,25.6,20.9,74.0,73.1
2021-05-28 22:10:00,24.2,81.3,25.4,20.8,73.8,73.0
2021-05-28 22:20:00,25.1,78.9,26.7,21.2,75.0,73.9
2021-05-28 22:30:00,26.2,65.9,27.3,19.3,75.1,74.3
2021-05-28 22:40:00,26.0,59.7,26.5,17.6,74.2,73.5
2021-05-28 22:50:00,25.7,61.0,26.0,17.6,73.9,73.2
2021-05-28 23:00:00,25.4,63.0,25.9,17.9,73.8,73.1
2021-05-28 23:10:00,25.6,64.4,26.3,18.4,74.1,73.4
2021-05-28 23:20:00,25.9,63.1,26.7,18.4,74.5,73.7
2021-05-28 23:30:00,25.9,59.0,26.2,17.2,73.9,73.3
2021-05-28 23:40:00,25.5,56.6,25.5,16.2,73.2,72.6
