FORMATTED DATE-TIME,Temperature,Relative Humidity,Heat Stress Index,Dew Point,"Temp. Humidity Idx, NRC","Temp. Humidity Idx, Yousef"
2022-05-17 19:20:00,24.4,50.0,23.7,13.3,71.0,70.4
2022-05-17 19:30:00,24.9,49.9,24.1,13.7,71.6,71.0
2022-05-17 19:40:00,25.2,49.8,24.6,14.0,72.0,71.5
2022-05-17 19:50:00,25.5,49.8,24.9,14.2,72.4,71.8
2022-05-17 20:00:00,25.9,51.0,25.7,15.0,73.1,72.5
2022-05-17 20:10:00,24.1,50.5,23.5,13.2,70.7,70.1
2022-05-17 20:20:00,23.2,51.1,22.6,12.5,69.5,68.9
2022-05-17 20:30:00,22.4,51.7,21.9,12.0,68.5,67.9
2022-05-17 20:40:00,21.8,52.2,21.4,11.6,67.8,67.2
2022-05-17 20:50:00,21.5,52.9,21.1,11.5,67.4,66.8
2022-05-17 21:00:00,21.1,53.4,20.7,11.3,66.9,66.4
2022-05-17 21:10:00,20.8,54.0,20.2,11.2,66.6,66.0
2022-05-17 21:20:00,20.6,54.5,20.0,11.1,66.3,65.8
2022-05-17 21:30:00,20.4,55.0,19.7,11.1,66.1,65.6
2022-05-17 21:40:00,21.5,54.9,21.1,12.0,67.5,67.0
2022-05-17 21:50:00,21.0,55.8,20.6,11.9,67.0,66.5
2022-05-17 22:00:00,20.4,56.6,19.7,11.4,66.1,65.7
2022-05-17 22:10:00,21.0,56.3,20.6,12.0,67.0,66.5
2022-05-17 22:20:00,21.2,56.5,20.8,12.2,67.2,66.8
2022-05-17 22:30:00,20.8,57.0,20.2,12.0,66.7,66.3
2022-05-17 22:40:00,20.1,57.8,19.3,11.5,65.8,65.4
2022-05-17 22:50:00,20.4,57.6,19.7,11.7,66.2,65.8
2022-05-17 23:00:00,19.7,58.4,18.8,11.3,65.3,64.9
2022-05-17 23:10:00,19.3,59.0,18.2,11.1,64.8,64.5
2022-05-17 23:20:00,19.5,59.2,18.6,11.3,65.0,64.8
2022-05-17 23:30:00,19.7,59.5,18.8,11.6,65.3,65.1
2022-05-17 23:40:00,19.8,59.4,19.1,11.7,65.5,65.2
2022-05-17 23:50:00,20.2,59.1,19.5,11.9,66.0,65.6
2022-05-18 00:00:00,20.7,59.0,20.2,12.4,66.6,66.3
2022-05-18 00:10:00,21.0,59.0,20.7,12.7,67.2,66.8
2022-05-18 00:20:00,21.3,59.0,21.2,13.0,67.6,67.2
2022-05-18 00:30:00,21.6,59.0,21.5,13.2,67.9,67.5
2022-05-18 00:40:00,21.7,59.1,21.6,13.4,68.1,67.7
2022-05-18 00:50:00,21.8,59.2,21.7,13.5,68.3,67.9
2022-05-18 01:00:00,22.0,59.2,21.8,13.6,68.5,68.0
2022-05-18 01:10:00,22.0,59.3,21.9,13.7,68.6,68.2
2022-05-18 01:20:00,22.1,59.4,21.9,13.8,68.7,68.3
2022-05-18 01:30:00,22.1,59.5,22.0,13.9,68.8,68.3
2022-05-18 01:40:00,22.2,59.6,22.0,13.9,68.8,68.4
2022-05-18 01:50:00,22.3,59.7,22.1,14.0,69.0,68.5
2022-05-18 02:00:00,22.3,59.8,22.2,14.1,69.0,68.6
2022-05-18 02:10:00,22.4,59.9,22.2,14.2,69.1,68.7
2022-05-18 02:20:00,22.4,59.9,22.3,14.3,69.2,68.8
2022-05-18 02:30:00,22.4,60.1,22.3,14.3,69.2,68.7
2022-05-18 02:40:00,22.4,60.1,22.3,14.3,69.1,68.7
2022-05-18 02:50:00,22.4,60.2,22.3,14.3,69.2,68.8
2022-05-18 03:00:00,22.4,60.3,22.4,14.4,69.2,68.8
2022-05-18 03:10:00,22.5,60.4,22.4,14.4,69.3,68.8
2022-05-18 03:20:00,22.5,60.4,22.4,14.4,69.3,68.9
2022-05-18 03:30:00,22.5,60.6,22.5,14.5,69.4,68.9
2022-05-18 03:40:00,22.5,60.6,22.5,14.5,69.4,69.0
2022-05-18 03:50:00,22.6,60.7,22.5,14.6,69.4,69.0
2022-05-18 04:00:00,22.6,60.8,22.5,14.6,69.4,69.0
2022-05-18 04:10:00,22.6,60.8,22.5,14.6,69.5,69.0
2022-05-18 04:20:00,22.6,60.9,22.5,14.6,69.5,69.0
2022-05-18 04:30:00,22.6,61.0,22.6,14.7,69.5,69.1
2022-05-18 04:40:00,22.6,61.0,22.6,14.7,69.5,69.1
2022-05-18 04:50:00,22.6,61.1,22.6,14.7,69.5,69.1
2022-05-18 05:00:00,22.6,61.2,22.6,14.8,69.5,69.1
2022-05-18 05:10:00,22.6,61.3,22.6,14.8,69.6,69.1
2022-05-18 05:20:00,22.6,61.3,22.6,14.8,69.6,69.1
2022-05-18 05:30:00,22.6,61.4,22.6,14.8,69.6,69.1
2022-05-18 05:40:00,22.6,61.4,22.6,14.8,69.6,69.1
2022-05-18 05:50:00,22.6,61.4,22.6,14.8,69.6,69.1
2022-05-18 06:00:00,22.6,61.5,22.7,14.8,69.6,69.1
2022-05-18 06:10:00,22.6,61.6,22.7,14.8,69.6,69.1
2022-05-18 06:20:00,22.6,61.6,22.7,14.9,69.6,69.2
2022-05-18 06:30:00,22.6,61.7,22.6,14.8,69.5,69.1
2022-05-18 06:40:00,22.6,61.7,22.6,14.9,69.6,69.1
2022-05-18 06:50:00,22.6,61.8,22.6,14.9,69.6,69.1
2022-05-18 07:00:00,22.6,61.8,22.6,14.9,69.5,69.1
2022-05-18 07:10:00,22.6,61.9,22.6,14.9,69.5,69.1
2022-05-18 07:20:00,22.5,61.9,22.6,14.9,69.5,69.1
2022-05-18 07:30:00,22.5,61.9,22.6,14.9,69.5,69.1
2022-05-18 07:40:00,22.5,62.0,22.6,14.9,69.5,69.1
2022-05-18 07:50:00,22.5,62.0,22.6,14.9,69.5,69.1
2022-05-18 08:00:00,22.5,62.1,22.6,14.9,69.5,69.1
2022-05-18 08:10:00,22.5,62.1,22.6,14.9,69.5,69.1
2022-05-18 08:20:00,22.5,62.1,22.5,14.9,69.5,69.0
2022-05-18 08:30:00,22.5,62.2,22.6,14.9,69.5,69.1
2022-05-18 08:40:00,22.5,62.2,22.6,14.9,69.5,69.1
2022-05-18 08:50:00,22.5,62.3,22.6,14.9,69.5,69.1
2022-05-18 09:00:00,22.5,62.3,22.6,15.0,69.5,69.1
2022-05-18 09:10:00,22.5,62.4,22.6,15.0,69.5,69.1
2022-05-18 09:20:00,22.5,62.4,22.6,15.0,69.5,69.1
2022-05-18 09:30:00,22.6,62.4,22.6,15.0,69.6,69.2
2022-05-18 09:40:00,22.6,62.5,22.6,15.0,69.6,69.2
2022-05-18 09:50:00,22.6,62.5,22.6,15.0,69.6,69.2
2022-05-18 10:00:00,22.6,62.5,22.7,15.1,69.6,69.2
2022-05-18 10:10:00,22.6,62.5,22.7,15.1,69.6,69.2
2022-05-18 10:20:00,22.6,62.6,22.7,15.1,69.7,69.2
2022-05-18 10:30:00,22.6,62.6,22.7,15.1,69.7,69.2
2022-05-18 10:40:00,22.6,62.6,22.7,15.1,69.7,69.2
2022-05-18 10:50:00,22.6,62.6,22.7,15.1,69.7,69.3
2022-05-18 11:00:00,22.7,62.6,22.7,15.2,69.8,69.3
2022-05-18 11:10:00,22.7,62.6,22.7,15.2,69.7,69.3
2022-05-18 11:20:00,22.7,62.6,22.7,15.2,69.8,69.4
2022-05-18 11:30:00,22.7,62.6,22.8,15.2,69.8,69.4
2022-05-18 11:40:00,22.7,62.6,22.8,15.2,69.8,69.4
2022-05-18 11:50:00,22.8,62.5,22.8,15.2,69.9,69.5
2022-05-18 12:00:00,22.8,62.5,22.8,15.3,69.9,69.5
2022-05-18 12:10:00,22.8,62.5,22.9,15.3,70.0,69.5
2022-05-18 12:20:00,22.9,62.5,22.9,15.3,70.0,69.6
2022-05-18 12:30:00,22.9,62.4,23.0,15.4,70.1,69.6
2022-05-18 12:40:00,22.9,62.4,23.0,15.4,70.1,69.6
2022-05-18 12:50:00,23.0,62.3,23.0,15.4,70.1,69.7
2022-05-18 13:00:00,22.9,62.3,23.0,15.3,70.1,69.6
2022-05-18 13:10:00,22.9,62.3,23.0,15.3,70.1,69.6
2022-05-18 13:20:00,22.9,62.2,23.0,15.3,70.1,69.6
2022-05-18 13:30:00,22.9,62.2,22.9,15.2,70.0,69.6
2022-05-18 13:40:00,22.9,62.1,22.9,15.2,70.0,69.6
2022-05-18 13:50:00,22.8,62.1,22.9,15.2,69.9,69.5
2022-05-18 14:00:00,22.8,62.0,22.8,15.1,69.9,69.4
2022-05-18 14:10:00,22.8,61.9,22.8,15.1,69.9,69.4
2022-05-18 14:20:00,22.7,61.9,22.8,15.0,69.8,69.3
2022-05-18 14:30:00,22.8,61.8,22.8,15.0,69.8,69.4
2022-05-18 14:40:00,22.7,61.7,22.8,15.0,69.7,69.3
2022-05-18 14:50:00,22.7,61.6,22.8,15.0,69.8,69.3
2022-05-18 15:00:00,22.7,61.5,22.7,14.9,69.7,69.2
2022-05-18 15:10:00,22.7,61.4,22.7,14.9,69.8,69.3
2022-05-18 15:20:00,22.7,61.4,22.6,14.9,69.7,69.2
2022-05-18 15:30:00,22.7,61.3,22.7,14.9,69.7,69.3
2022-05-18 15:40:00,22.7,61.2,22.6,14.8,69.7,69.2
2022-05-18 15:50:00,22.7,61.1,22.6,14.8,69.7,69.2
2022-05-18 16:00:00,22.7,61.0,22.6,14.8,69.6,69.2
2022-05-18 16:10:00,22.7,60.9,22.6,14.7,69.6,69.2
2022-05-18 16:20:00,22.6,60.8,22.6,14.7,69.5,69.1
2022-05-18 16:30:00,22.6,60.8,22.6,14.6,69.5,69.1
2022-05-18 16:40:00,22.5,60.7,22.5,14.6,69.4,69.0
2022-05-18 16:50:00,22.5,60.6,22.5,14.5,69.4,68.9
2022-05-18 17:00:00,22.5,60.5,22.4,14.4,69.3,68.9
2022-05-18 17:10:00,22.4,60.4,22.4,14.4,69.3,68.8
2022-05-18 17:20:00,22.4,60.3,22.3,14.3,69.2,68.7
2022-05-18 17:30:00,22.3,60.2,22.3,14.2,69.1,68.7
2022-05-18 17:40:00,22.3,60.1,22.3,14.2,69.0,68.6
2022-05-18 17:50:00,22.2,60.1,22.2,14.1,69.0,68.5
2022-05-18 18:00:00,22.3,59.9,22.1,14.1,69.0,68.5
2022-05-18 18:10:00,22.2,59.8,22.1,14.0,68.9,68.5
2022-05-18 18:20:00,22.2,59.7,22.1,14.0,68.9,68.5
2022-05-18 18:30:00,22.2,59.6,22.1,14.0,68.9,68.5
2022-05-18 18:40:00,22.9,58.8,22.8,14.4,69.8,69.3
2022-05-18 18:50:00,24.3,58.2,24.0,15.5,71.6,71.1
2022-05-18 19:00:00,25.3,57.8,25.2,16.4,73.0,72.4
2022-05-18 19:10:00,26.0,57.6,26.4,17.0,74.0,73.4
2022-05-18 19:20:00,26.1,57.9,26.5,17.2,74.1,73.5
2022-05-18 19:30:00,25.8,58.0,26.1,16.9,73.8,73.1
2022-05-18 19:40:00,25.6,58.1,25.8,16.8,73.5,72.9
2022-05-18 19:50:00,25.5,58.4,25.6,16.8,73.4,72.8
2022-05-18 20:00:00,25.3,58.6,25.3,16.6,73.1,72.5
2022-05-18 20:10:00,24.1,58.7,24.0,15.5,71.5,70.9
2022-05-18 20:20:00,23.1,59.8,22.9,14.8,70.1,69.6
2022-05-18 20:30:00,22.6,60.8,22.6,14.7,69.6,69.1
2022-05-18 20:40:00,22.4,61.7,22.4,14.7,69.3,68.9
2022-05-18 20:50:00,22.3,62.7,22.3,14.8,69.2,68.8
2022-05-18 21:00:00,22.2,63.6,22.4,15.0,69.2,68.8
2022-05-18 21:10:00,22.2,64.4,22.4,15.2,69.2,68.9
2022-05-18 21:20:00,22.2,65.2,22.4,15.4,69.4,69.0
2022-05-18 21:30:00,22.3,66.0,22.4,15.6,69.4,69.1
2022-05-18 21:40:00,22.3,66.8,22.5,15.8,69.5,69.1
2022-05-18 21:50:00,22.3,67.5,22.5,16.0,69.6,69.2
2022-05-18 22:00:00,22.2,68.2,22.5,16.1,69.5,69.2
2022-05-18 22:10:00,22.2,68.9,22.5,16.2,69.6,69.2
2022-05-18 22:20:00,22.1,69.6,22.5,16.3,69.5,69.2
2022-05-18 22:30:00,23.1,70.6,23.6,17.5,71.1,70.6
2022-05-18 22:40:00,23.4,70.6,23.8,17.8,71.5,71.0
2022-05-18 22:50:00,23.3,70.4,23.7,17.6,71.3,70.8
2022-05-18 23:00:00,23.2,70.0,23.7,17.5,71.2,70.7
2022-05-18 23:10:00,23.4,69.6,23.8,17.5,71.4,70.9
2022-05-18 23:20:00,23.5,69.2,24.0,17.6,71.6,71.1
2022-05-18 23:30:00,23.4,68.9,23.7,17.3,71.3,70.8
2022-05-18 23:40:00,23.1,68.9,23.5,17.1,70.9,70.4
2022-05-18 23:50:00,22.9,68.6,23.1,16.8,70.6,70.1
2022-05-19 00:00:00,22.7,68.3,22.9,16.5,70.2,69.8
2022-05-19 00:10:00,22.6,68.1,22.8,16.4,70.1,69.7
2022-05-19 00:20:00,22.4,67.8,22.7,16.2,69.8,69.5
2022-05-19 00:30:00,22.4,67.6,22.6,16.1,69.8,69.4
2022-05-19 00:40:00,22.3,67.3,22.6,16.0,69.6,69.3
2022-05-19 00:50:00,22.3,67.1,22.6,15.9,69.6,69.3
2022-05-19 01:00:00,22.3,66.9,22.5,15.8,69.5,69.2
2022-05-19 01:10:00,22.3,66.6,22.5,15.8,69.5,69.1
2022-05-19 01:20:00,22.3,66.4,22.5,15.7,69.5,69.2
2022-05-19 01:30:00,22.2,66.2,22.5,15.6,69.4,69.1
2022-05-19 01:40:00,22.3,66.0,22.5,15.6,69.5,69.1
2022-05-19 01:50:00,22.3,65.8,22.4,15.6,69.5,69.1
2022-05-19 02:00:00,22.3,65.6,22.4,15.6,69.4,69.1
2022-05-19 02:10:00,22.3,65.4,22.5,15.5,69.5,69.1
2022-05-19 02:20:00,22.3,65.3,22.5,15.5,69.5,69.1
2022-05-19 02:30:00,22.4,65.1,22.5,15.5,69.5,69.1
2022-05-19 02:40:00,22.4,64.8,22.5,15.5,69.6,69.2
2022-05-19 02:50:00,22.4,64.7,22.5,15.4,69.5,69.1
2022-05-19 03:00:00,22.4,64.5,22.5,15.4,69.5,69.1
2022-05-19 03:10:00,22.4,64.4,22.6,15.4,69.6,69.2
2022-05-19 03:20:00,22.4,64.2,22.6,15.3,69.5,69.1
2022-05-19 03:30:00,22.5,64.1,22.6,15.3,69.6,69.2
2022-05-19 03:40:00,22.5,63.9,22.6,15.3,69.6,69.2
2022-05-19 03:50:00,22.5,63.7,22.6,15.2,69.6,69.2
2022-05-19 04:00:00,22.5,63.6,22.7,15.2,69.6,69.2
2022-05-19 04:10:00,22.6,63.4,22.7,15.2,69.7,69.2
2022-05-19 04:20:00,22.5,63.3,22.7,15.2,69.6,69.2
2022-05-19 04:30:00,22.5,63.1,22.7,15.2,69.6,69.2
2022-05-19 04:40:00,22.6,63.0,22.7,15.2,69.6,69.2
2022-05-19 04:50:00,22.6,62.9,22.6,15.1,69.6,69.2
2022-05-19 05:00:00,22.6,62.8,22.6,15.1,69.6,69.2
2022-05-19 05:10:00,22.6,62.6,22.7,15.1,69.7,69.2
2022-05-19 05:20:00,22.6,62.5,22.7,15.1,69.7,69.2
2022-05-19 05:30:00,22.6,62.4,22.7,15.1,69.7,69.2
2022-05-19 05:40:00,22.6,62.3,22.7,15.0,69.6,69.2
2022-05-19 05:50:00,22.6,62.1,22.7,15.0,69.6,69.2
2022-05-19 06:00:00,22.7,62.0,22.7,15.0,69.7,69.3
2022-05-19 06:10:00,22.6,61.9,22.7,14.9,69.6,69.2
2022-05-19 06:20:00,22.6,61.8,22.7,14.9,69.6,69.2
2022-05-19 06:30:00,22.6,61.7,22.7,14.9,69.6,69.2
2022-05-19 06:40:00,22.7,61.6,22.7,14.9,69.7,69.2
2022-05-19 06:50:00,22.6,61.5,22.7,14.8,69.6,69.2
2022-05-19 07:00:00,22.6,61.4,22.6,14.8,69.6,69.2
2022-05-19 07:10:00,22.7,61.3,22.6,14.8,69.6,69.2
2022-05-19 07:20:00,22.6,61.3,22.6,14.8,69.6,69.2
2022-05-19 07:30:00,22.6,61.2,22.6,14.8,69.6,69.2
2022-05-19 07:40:00,22.7,61.1,22.6,14.8,69.6,69.2
2022-05-19 07:50:00,22.7,61.0,22.6,14.8,69.6,69.2
2022-05-19 08:00:00,22.6,60.9,22.6,14.7,69.6,69.1
2022-05-19 08:10:00,22.6,60.8,22.6,14.7,69.6,69.1
2022-05-19 08:20:00,22.7,60.7,22.6,14.7,69.6,69.2
2022-05-19 08:30:00,22.7,60.6,22.7,14.7,69.7,69.2
2022-05-19 08:40:00,22.7,60.6,22.6,14.7,69.6,69.2
2022-05-19 08:50:00,22.7,60.5,22.7,14.7,69.6,69.2
2022-05-19 09:00:00,22.8,60.4,22.7,14.7,69.7,69.2
2022-05-19 09:10:00,22.7,60.4,22.7,14.7,69.7,69.2
2022-05-19 09:20:00,22.7,60.3,22.7,14.6,69.6,69.2
2022-05-19 09:30:00,22.8,60.2,22.7,14.6,69.7,69.2
2022-05-19 09:40:00,22.8,60.1,22.7,14.6,69.7,69.2
2022-05-19 09:50:00,22.8,60.1,22.7,14.6,69.7,69.2
2022-05-19 10:00:00,22.8,60.0,22.6,14.6,69.7,69.2
2022-05-19 10:10:00,22.8,59.9,22.6,14.6,69.7,69.2
2022-05-19 10:20:00,22.8,59.8,22.6,14.6,69.7,69.2
2022-05-19 10:30:00,22.8,59.8,22.6,14.6,69.7,69.2
2022-05-19 10:40:00,22.8,59.7,22.7,14.6,69.7,69.3
2022-05-19 10:50:00,22.8,59.6,22.7,14.6,69.8,69.3
2022-05-19 11:00:00,22.8,59.6,22.7,14.6,69.7,69.2
2022-05-19 11:10:00,22.9,59.5,22.7,14.6,69.8,69.3
2022-05-19 11:20:00,22.8,59.5,22.7,14.5,69.8,69.3
2022-05-19 11:30:00,22.9,59.4,22.7,14.5,69.8,69.3
2022-05-19 11:40:00,22.8,59.4,22.7,14.5,69.7,69.3
2022-05-19 11:50:00,22.9,59.3,22.7,14.5,69.8,69.3
2022-05-19 12:00:00,22.8,59.3,22.7,14.5,69.7,69.2
2022-05-19 12:10:00,22.8,59.2,22.7,14.4,69.7,69.2
2022-05-19 12:20:00,22.8,59.2,22.6,14.4,69.6,69.2
2022-05-19 12:30:00,22.8,59.1,22.6,14.4,69.6,69.2
2022-05-19 12:40:00,22.7,59.1,22.6,14.3,69.6,69.1
2022-05-19 12:50:00,22.7,59.0,22.6,14.3,69.6,69.1
2022-05-19 13:00:00,22.7,59.0,22.5,14.3,69.5,69.0
2022-05-19 13:10:00,22.7,58.9,22.5,14.2,69.5,69.0
2022-05-19 13:20:00,22.7,58.8,22.5,14.2,69.5,69.0
2022-05-19 13:30:00,22.7,58.8,22.5,14.2,69.5,69.0
2022-05-19 13:40:00,22.6,58.8,22.5,14.2,69.4,68.9
2022-05-19 13:50:00,22.6,58.7,22.4,14.1,69.3,68.8
2022-05-19 14:00:00,22.6,58.7,22.4,14.1,69.3,68.8
2022-05-19 14:10:00,22.5,58.7,22.4,14.0,69.2,68.8
2022-05-19 14:20:00,22.5,58.6,22.4,14.0,69.2,68.7
2022-05-19 14:30:00,22.5,58.5,22.3,13.9,69.1,68.7
2022-05-19 14:40:00,22.4,58.5,22.3,13.9,69.1,68.6
2022-05-19 14:50:00,22.4,58.4,22.3,13.9,69.1,68.6
2022-05-19 15:00:00,22.4,58.4,22.2,13.8,69.0,68.5
2022-05-19 15:10:00,22.3,58.4,22.1,13.7,68.8,68.4
2022-05-19 15:20:00,22.2,58.4,22.0,13.6,68.7,68.3
2022-05-19 15:30:00,22.1,58.3,21.9,13.5,68.6,68.2
2022-05-19 15:40:00,22.0,58.2,21.9,13.4,68.5,68.0
2022-05-19 15:50:00,22.0,58.2,21.8,13.4,68.4,68.0
2022-05-19 16:00:00,21.9,58.1,21.7,13.3,68.3,67.9
2022-05-19 16:10:00,21.8,58.0,21.7,13.2,68.3,67.8
2022-05-19 16:20:00,21.8,58.0,21.7,13.2,68.2,67.8
2022-05-19 16:30:00,21.8,57.9,21.6,13.1,68.2,67.7
2022-05-19 16:40:00,21.8,57.9,21.6,13.1,68.1,67.7
2022-05-19 16:50:00,21.7,57.8,21.6,13.0,68.1,67.6
2022-05-19 17:00:00,21.7,57.7,21.6,13.0,68.0,67.6
2022-05-19 17:10:00,21.7,57.7,21.5,13.0,68.0,67.5
2022-05-19 17:20:00,21.6,57.7,21.5,12.9,67.9,67.5
2022-05-19 17:30:00,21.7,57.6,21.5,12.9,68.0,67.5
2022-05-19 17:40:00,21.8,57.5,21.5,13.0,68.1,67.6
2022-05-19 17:50:00,21.8,57.4,21.6,13.0,68.2,67.7
2022-05-19 18:00:00,21.8,57.4,21.6,13.1,68.2,67.8
2022-05-19 18:10:00,21.8,57.4,21.6,13.0,68.2,67.7
2022-05-19 18:20:00,21.8,57.3,21.6,13.0,68.2,67.7
2022-05-19 18:30:00,21.8,57.2,21.6,13.0,68.1,67.7
2022-05-19 18:40:00,21.8,57.1,21.6,13.0,68.2,67.7
2022-05-19 18:50:00,21.9,57.0,21.7,13.0,68.3,67.8
2022-05-19 19:00:00,22.2,57.2,21.9,13.3,68.6,68.2
2022-05-19 19:10:00,23.9,57.9,23.7,15.1,71.1,70.6
2022-05-19 19:20:00,25.0,57.6,24.7,16.0,72.5,72.0
2022-05-19 19:30:00,25.7,57.3,25.7,16.6,73.4,72.8
2022-05-19 19:40:00,25.9,56.6,26.1,16.6,73.7,73.1
2022-05-19 19:50:00,27.4,56.6,28.1,18.0,75.7,75.0
2022-05-19 20:00:00,26.7,57.2,27.2,17.5,74.9,74.2
2022-05-19 20:10:00,26.2,58.1,26.5,17.3,74.2,73.6
2022-05-19 20:20:00,25.8,58.9,26.0,17.1,73.8,73.2
2022-05-19 20:30:00,25.5,59.5,25.8,17.1,73.5,72.9
2022-05-19 20:40:00,25.3,60.1,25.4,17.0,73.2,72.6
